,eventName,currentDoc,eventSource,sentIndex,compose,insert,delete,revise,relocate,reflect,seekSugg,acceptSugg,dismissSugg,lowModification,highModification,highTemp,lowTemp
1172,text-insert,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.Their arrogance got the best of them. They saw him in Good Will Hunting and had since decided that they would take him from us. Upon his abduction, the President was called. As you could imagine, a meeting with all of the heads of the world was organized. All of our petty conflicts were put aside as we as a society agreed that all steps must be taken to retrieve our beloved star.
“We will not rest until he is returned to us.”
 That is what was agreed upon and what has caused us to send a crew into space. The crew ended up being a rag tag team that was gung-ho on getting him back. They went into space with cameras so we could watch every moment. It was like watching the OJ trial as no one would miss a moment of it. 

he crew ended up going to the alien’s planet and eventually found the one holding Matt Damon.
 He wasn't surprised upon their arrival. He knew they would rescue him since he is the one and only Matt Damon. They shot through any alien in the way to clear a path and lead him back to the space ship. I",user,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1173,text-insert,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.Their arrogance got the best of them. They saw him in Good Will Hunting and had since decided that they would take him from us. Upon his abduction, the President was called. As you could imagine, a meeting with all of the heads of the world was organized. All of our petty conflicts were put aside as we as a society agreed that all steps must be taken to retrieve our beloved star.
“We will not rest until he is returned to us.”
 That is what was agreed upon and what has caused us to send a crew into space. The crew ended up being a rag tag team that was gung-ho on getting him back. They went into space with cameras so we could watch every moment. It was like watching the OJ trial as no one would miss a moment of it. 

he crew ended up going to the alien’s planet and eventually found the one holding Matt Damon.
 He wasn't surprised upon their arrival. He knew they would rescue him since he is the one and only Matt Damon. They shot through any alien in the way to clear a path and lead him back to the space ship. It",user,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1174,text-insert,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.Their arrogance got the best of them. They saw him in Good Will Hunting and had since decided that they would take him from us. Upon his abduction, the President was called. As you could imagine, a meeting with all of the heads of the world was organized. All of our petty conflicts were put aside as we as a society agreed that all steps must be taken to retrieve our beloved star.
“We will not rest until he is returned to us.”
 That is what was agreed upon and what has caused us to send a crew into space. The crew ended up being a rag tag team that was gung-ho on getting him back. They went into space with cameras so we could watch every moment. It was like watching the OJ trial as no one would miss a moment of it. 

he crew ended up going to the alien’s planet and eventually found the one holding Matt Damon.
 He wasn't surprised upon their arrival. He knew they would rescue him since he is the one and only Matt Damon. They shot through any alien in the way to clear a path and lead him back to the space ship. It ",user,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1175,text-insert,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.Their arrogance got the best of them. They saw him in Good Will Hunting and had since decided that they would take him from us. Upon his abduction, the President was called. As you could imagine, a meeting with all of the heads of the world was organized. All of our petty conflicts were put aside as we as a society agreed that all steps must be taken to retrieve our beloved star.
“We will not rest until he is returned to us.”
 That is what was agreed upon and what has caused us to send a crew into space. The crew ended up being a rag tag team that was gung-ho on getting him back. They went into space with cameras so we could watch every moment. It was like watching the OJ trial as no one would miss a moment of it. 

he crew ended up going to the alien’s planet and eventually found the one holding Matt Damon.
 He wasn't surprised upon their arrival. He knew they would rescue him since he is the one and only Matt Damon. They shot through any alien in the way to clear a path and lead him back to the space ship. It s",user,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1176,text-insert,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.Their arrogance got the best of them. They saw him in Good Will Hunting and had since decided that they would take him from us. Upon his abduction, the President was called. As you could imagine, a meeting with all of the heads of the world was organized. All of our petty conflicts were put aside as we as a society agreed that all steps must be taken to retrieve our beloved star.
“We will not rest until he is returned to us.”
 That is what was agreed upon and what has caused us to send a crew into space. The crew ended up being a rag tag team that was gung-ho on getting him back. They went into space with cameras so we could watch every moment. It was like watching the OJ trial as no one would miss a moment of it. 

he crew ended up going to the alien’s planet and eventually found the one holding Matt Damon.
 He wasn't surprised upon their arrival. He knew they would rescue him since he is the one and only Matt Damon. They shot through any alien in the way to clear a path and lead him back to the space ship. It se",user,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1177,text-insert,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.Their arrogance got the best of them. They saw him in Good Will Hunting and had since decided that they would take him from us. Upon his abduction, the President was called. As you could imagine, a meeting with all of the heads of the world was organized. All of our petty conflicts were put aside as we as a society agreed that all steps must be taken to retrieve our beloved star.
“We will not rest until he is returned to us.”
 That is what was agreed upon and what has caused us to send a crew into space. The crew ended up being a rag tag team that was gung-ho on getting him back. They went into space with cameras so we could watch every moment. It was like watching the OJ trial as no one would miss a moment of it. 

he crew ended up going to the alien’s planet and eventually found the one holding Matt Damon.
 He wasn't surprised upon their arrival. He knew they would rescue him since he is the one and only Matt Damon. They shot through any alien in the way to clear a path and lead him back to the space ship. It see",user,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1178,text-insert,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.Their arrogance got the best of them. They saw him in Good Will Hunting and had since decided that they would take him from us. Upon his abduction, the President was called. As you could imagine, a meeting with all of the heads of the world was organized. All of our petty conflicts were put aside as we as a society agreed that all steps must be taken to retrieve our beloved star.
“We will not rest until he is returned to us.”
 That is what was agreed upon and what has caused us to send a crew into space. The crew ended up being a rag tag team that was gung-ho on getting him back. They went into space with cameras so we could watch every moment. It was like watching the OJ trial as no one would miss a moment of it. 

he crew ended up going to the alien’s planet and eventually found the one holding Matt Damon.
 He wasn't surprised upon their arrival. He knew they would rescue him since he is the one and only Matt Damon. They shot through any alien in the way to clear a path and lead him back to the space ship. It seem",user,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1179,text-insert,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.Their arrogance got the best of them. They saw him in Good Will Hunting and had since decided that they would take him from us. Upon his abduction, the President was called. As you could imagine, a meeting with all of the heads of the world was organized. All of our petty conflicts were put aside as we as a society agreed that all steps must be taken to retrieve our beloved star.
“We will not rest until he is returned to us.”
 That is what was agreed upon and what has caused us to send a crew into space. The crew ended up being a rag tag team that was gung-ho on getting him back. They went into space with cameras so we could watch every moment. It was like watching the OJ trial as no one would miss a moment of it. 

he crew ended up going to the alien’s planet and eventually found the one holding Matt Damon.
 He wasn't surprised upon their arrival. He knew they would rescue him since he is the one and only Matt Damon. They shot through any alien in the way to clear a path and lead him back to the space ship. It seeme",user,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1180,text-insert,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.Their arrogance got the best of them. They saw him in Good Will Hunting and had since decided that they would take him from us. Upon his abduction, the President was called. As you could imagine, a meeting with all of the heads of the world was organized. All of our petty conflicts were put aside as we as a society agreed that all steps must be taken to retrieve our beloved star.
“We will not rest until he is returned to us.”
 That is what was agreed upon and what has caused us to send a crew into space. The crew ended up being a rag tag team that was gung-ho on getting him back. They went into space with cameras so we could watch every moment. It was like watching the OJ trial as no one would miss a moment of it. 

he crew ended up going to the alien’s planet and eventually found the one holding Matt Damon.
 He wasn't surprised upon their arrival. He knew they would rescue him since he is the one and only Matt Damon. They shot through any alien in the way to clear a path and lead him back to the space ship. It seemed",user,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1181,text-insert,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.Their arrogance got the best of them. They saw him in Good Will Hunting and had since decided that they would take him from us. Upon his abduction, the President was called. As you could imagine, a meeting with all of the heads of the world was organized. All of our petty conflicts were put aside as we as a society agreed that all steps must be taken to retrieve our beloved star.
“We will not rest until he is returned to us.”
 That is what was agreed upon and what has caused us to send a crew into space. The crew ended up being a rag tag team that was gung-ho on getting him back. They went into space with cameras so we could watch every moment. It was like watching the OJ trial as no one would miss a moment of it. 

he crew ended up going to the alien’s planet and eventually found the one holding Matt Damon.
 He wasn't surprised upon their arrival. He knew they would rescue him since he is the one and only Matt Damon. They shot through any alien in the way to clear a path and lead him back to the space ship. It seemed ",user,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1182,text-insert,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.Their arrogance got the best of them. They saw him in Good Will Hunting and had since decided that they would take him from us. Upon his abduction, the President was called. As you could imagine, a meeting with all of the heads of the world was organized. All of our petty conflicts were put aside as we as a society agreed that all steps must be taken to retrieve our beloved star.
“We will not rest until he is returned to us.”
 That is what was agreed upon and what has caused us to send a crew into space. The crew ended up being a rag tag team that was gung-ho on getting him back. They went into space with cameras so we could watch every moment. It was like watching the OJ trial as no one would miss a moment of it. 

he crew ended up going to the alien’s planet and eventually found the one holding Matt Damon.
 He wasn't surprised upon their arrival. He knew they would rescue him since he is the one and only Matt Damon. They shot through any alien in the way to clear a path and lead him back to the space ship. It seemed o",user,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1183,text-insert,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.Their arrogance got the best of them. They saw him in Good Will Hunting and had since decided that they would take him from us. Upon his abduction, the President was called. As you could imagine, a meeting with all of the heads of the world was organized. All of our petty conflicts were put aside as we as a society agreed that all steps must be taken to retrieve our beloved star.
“We will not rest until he is returned to us.”
 That is what was agreed upon and what has caused us to send a crew into space. The crew ended up being a rag tag team that was gung-ho on getting him back. They went into space with cameras so we could watch every moment. It was like watching the OJ trial as no one would miss a moment of it. 

he crew ended up going to the alien’s planet and eventually found the one holding Matt Damon.
 He wasn't surprised upon their arrival. He knew they would rescue him since he is the one and only Matt Damon. They shot through any alien in the way to clear a path and lead him back to the space ship. It seemed od",user,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1184,text-insert,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.Their arrogance got the best of them. They saw him in Good Will Hunting and had since decided that they would take him from us. Upon his abduction, the President was called. As you could imagine, a meeting with all of the heads of the world was organized. All of our petty conflicts were put aside as we as a society agreed that all steps must be taken to retrieve our beloved star.
“We will not rest until he is returned to us.”
 That is what was agreed upon and what has caused us to send a crew into space. The crew ended up being a rag tag team that was gung-ho on getting him back. They went into space with cameras so we could watch every moment. It was like watching the OJ trial as no one would miss a moment of it. 

he crew ended up going to the alien’s planet and eventually found the one holding Matt Damon.
 He wasn't surprised upon their arrival. He knew they would rescue him since he is the one and only Matt Damon. They shot through any alien in the way to clear a path and lead him back to the space ship. It seemed odd",user,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1185,text-insert,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.Their arrogance got the best of them. They saw him in Good Will Hunting and had since decided that they would take him from us. Upon his abduction, the President was called. As you could imagine, a meeting with all of the heads of the world was organized. All of our petty conflicts were put aside as we as a society agreed that all steps must be taken to retrieve our beloved star.
“We will not rest until he is returned to us.”
 That is what was agreed upon and what has caused us to send a crew into space. The crew ended up being a rag tag team that was gung-ho on getting him back. They went into space with cameras so we could watch every moment. It was like watching the OJ trial as no one would miss a moment of it. 

he crew ended up going to the alien’s planet and eventually found the one holding Matt Damon.
 He wasn't surprised upon their arrival. He knew they would rescue him since he is the one and only Matt Damon. They shot through any alien in the way to clear a path and lead him back to the space ship. It seemed odd ",user,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1186,text-insert,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.Their arrogance got the best of them. They saw him in Good Will Hunting and had since decided that they would take him from us. Upon his abduction, the President was called. As you could imagine, a meeting with all of the heads of the world was organized. All of our petty conflicts were put aside as we as a society agreed that all steps must be taken to retrieve our beloved star.
“We will not rest until he is returned to us.”
 That is what was agreed upon and what has caused us to send a crew into space. The crew ended up being a rag tag team that was gung-ho on getting him back. They went into space with cameras so we could watch every moment. It was like watching the OJ trial as no one would miss a moment of it. 

he crew ended up going to the alien’s planet and eventually found the one holding Matt Damon.
 He wasn't surprised upon their arrival. He knew they would rescue him since he is the one and only Matt Damon. They shot through any alien in the way to clear a path and lead him back to the space ship. It seemed odd h",user,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1187,text-insert,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.Their arrogance got the best of them. They saw him in Good Will Hunting and had since decided that they would take him from us. Upon his abduction, the President was called. As you could imagine, a meeting with all of the heads of the world was organized. All of our petty conflicts were put aside as we as a society agreed that all steps must be taken to retrieve our beloved star.
“We will not rest until he is returned to us.”
 That is what was agreed upon and what has caused us to send a crew into space. The crew ended up being a rag tag team that was gung-ho on getting him back. They went into space with cameras so we could watch every moment. It was like watching the OJ trial as no one would miss a moment of it. 

he crew ended up going to the alien’s planet and eventually found the one holding Matt Damon.
 He wasn't surprised upon their arrival. He knew they would rescue him since he is the one and only Matt Damon. They shot through any alien in the way to clear a path and lead him back to the space ship. It seemed odd ho",user,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1188,text-insert,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.Their arrogance got the best of them. They saw him in Good Will Hunting and had since decided that they would take him from us. Upon his abduction, the President was called. As you could imagine, a meeting with all of the heads of the world was organized. All of our petty conflicts were put aside as we as a society agreed that all steps must be taken to retrieve our beloved star.
“We will not rest until he is returned to us.”
 That is what was agreed upon and what has caused us to send a crew into space. The crew ended up being a rag tag team that was gung-ho on getting him back. They went into space with cameras so we could watch every moment. It was like watching the OJ trial as no one would miss a moment of it. 

he crew ended up going to the alien’s planet and eventually found the one holding Matt Damon.
 He wasn't surprised upon their arrival. He knew they would rescue him since he is the one and only Matt Damon. They shot through any alien in the way to clear a path and lead him back to the space ship. It seemed odd how",user,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1189,text-insert,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.Their arrogance got the best of them. They saw him in Good Will Hunting and had since decided that they would take him from us. Upon his abduction, the President was called. As you could imagine, a meeting with all of the heads of the world was organized. All of our petty conflicts were put aside as we as a society agreed that all steps must be taken to retrieve our beloved star.
“We will not rest until he is returned to us.”
 That is what was agreed upon and what has caused us to send a crew into space. The crew ended up being a rag tag team that was gung-ho on getting him back. They went into space with cameras so we could watch every moment. It was like watching the OJ trial as no one would miss a moment of it. 

he crew ended up going to the alien’s planet and eventually found the one holding Matt Damon.
 He wasn't surprised upon their arrival. He knew they would rescue him since he is the one and only Matt Damon. They shot through any alien in the way to clear a path and lead him back to the space ship. It seemed odd how ",user,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1190,text-insert,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.Their arrogance got the best of them. They saw him in Good Will Hunting and had since decided that they would take him from us. Upon his abduction, the President was called. As you could imagine, a meeting with all of the heads of the world was organized. All of our petty conflicts were put aside as we as a society agreed that all steps must be taken to retrieve our beloved star.
“We will not rest until he is returned to us.”
 That is what was agreed upon and what has caused us to send a crew into space. The crew ended up being a rag tag team that was gung-ho on getting him back. They went into space with cameras so we could watch every moment. It was like watching the OJ trial as no one would miss a moment of it. 

he crew ended up going to the alien’s planet and eventually found the one holding Matt Damon.
 He wasn't surprised upon their arrival. He knew they would rescue him since he is the one and only Matt Damon. They shot through any alien in the way to clear a path and lead him back to the space ship. It seemed odd how s",user,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1191,text-insert,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.Their arrogance got the best of them. They saw him in Good Will Hunting and had since decided that they would take him from us. Upon his abduction, the President was called. As you could imagine, a meeting with all of the heads of the world was organized. All of our petty conflicts were put aside as we as a society agreed that all steps must be taken to retrieve our beloved star.
“We will not rest until he is returned to us.”
 That is what was agreed upon and what has caused us to send a crew into space. The crew ended up being a rag tag team that was gung-ho on getting him back. They went into space with cameras so we could watch every moment. It was like watching the OJ trial as no one would miss a moment of it. 

he crew ended up going to the alien’s planet and eventually found the one holding Matt Damon.
 He wasn't surprised upon their arrival. He knew they would rescue him since he is the one and only Matt Damon. They shot through any alien in the way to clear a path and lead him back to the space ship. It seemed odd how sm",user,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1192,text-insert,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.Their arrogance got the best of them. They saw him in Good Will Hunting and had since decided that they would take him from us. Upon his abduction, the President was called. As you could imagine, a meeting with all of the heads of the world was organized. All of our petty conflicts were put aside as we as a society agreed that all steps must be taken to retrieve our beloved star.
“We will not rest until he is returned to us.”
 That is what was agreed upon and what has caused us to send a crew into space. The crew ended up being a rag tag team that was gung-ho on getting him back. They went into space with cameras so we could watch every moment. It was like watching the OJ trial as no one would miss a moment of it. 

he crew ended up going to the alien’s planet and eventually found the one holding Matt Damon.
 He wasn't surprised upon their arrival. He knew they would rescue him since he is the one and only Matt Damon. They shot through any alien in the way to clear a path and lead him back to the space ship. It seemed odd how smo",user,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1193,text-insert,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.Their arrogance got the best of them. They saw him in Good Will Hunting and had since decided that they would take him from us. Upon his abduction, the President was called. As you could imagine, a meeting with all of the heads of the world was organized. All of our petty conflicts were put aside as we as a society agreed that all steps must be taken to retrieve our beloved star.
“We will not rest until he is returned to us.”
 That is what was agreed upon and what has caused us to send a crew into space. The crew ended up being a rag tag team that was gung-ho on getting him back. They went into space with cameras so we could watch every moment. It was like watching the OJ trial as no one would miss a moment of it. 

he crew ended up going to the alien’s planet and eventually found the one holding Matt Damon.
 He wasn't surprised upon their arrival. He knew they would rescue him since he is the one and only Matt Damon. They shot through any alien in the way to clear a path and lead him back to the space ship. It seemed odd how smoo",user,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1194,text-insert,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.Their arrogance got the best of them. They saw him in Good Will Hunting and had since decided that they would take him from us. Upon his abduction, the President was called. As you could imagine, a meeting with all of the heads of the world was organized. All of our petty conflicts were put aside as we as a society agreed that all steps must be taken to retrieve our beloved star.
“We will not rest until he is returned to us.”
 That is what was agreed upon and what has caused us to send a crew into space. The crew ended up being a rag tag team that was gung-ho on getting him back. They went into space with cameras so we could watch every moment. It was like watching the OJ trial as no one would miss a moment of it. 

he crew ended up going to the alien’s planet and eventually found the one holding Matt Damon.
 He wasn't surprised upon their arrival. He knew they would rescue him since he is the one and only Matt Damon. They shot through any alien in the way to clear a path and lead him back to the space ship. It seemed odd how smoot",user,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1195,text-insert,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.Their arrogance got the best of them. They saw him in Good Will Hunting and had since decided that they would take him from us. Upon his abduction, the President was called. As you could imagine, a meeting with all of the heads of the world was organized. All of our petty conflicts were put aside as we as a society agreed that all steps must be taken to retrieve our beloved star.
“We will not rest until he is returned to us.”
 That is what was agreed upon and what has caused us to send a crew into space. The crew ended up being a rag tag team that was gung-ho on getting him back. They went into space with cameras so we could watch every moment. It was like watching the OJ trial as no one would miss a moment of it. 

he crew ended up going to the alien’s planet and eventually found the one holding Matt Damon.
 He wasn't surprised upon their arrival. He knew they would rescue him since he is the one and only Matt Damon. They shot through any alien in the way to clear a path and lead him back to the space ship. It seemed odd how smooth",user,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1196,text-insert,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.Their arrogance got the best of them. They saw him in Good Will Hunting and had since decided that they would take him from us. Upon his abduction, the President was called. As you could imagine, a meeting with all of the heads of the world was organized. All of our petty conflicts were put aside as we as a society agreed that all steps must be taken to retrieve our beloved star.
“We will not rest until he is returned to us.”
 That is what was agreed upon and what has caused us to send a crew into space. The crew ended up being a rag tag team that was gung-ho on getting him back. They went into space with cameras so we could watch every moment. It was like watching the OJ trial as no one would miss a moment of it. 

he crew ended up going to the alien’s planet and eventually found the one holding Matt Damon.
 He wasn't surprised upon their arrival. He knew they would rescue him since he is the one and only Matt Damon. They shot through any alien in the way to clear a path and lead him back to the space ship. It seemed odd how smoothl",user,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1197,text-insert,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.Their arrogance got the best of them. They saw him in Good Will Hunting and had since decided that they would take him from us. Upon his abduction, the President was called. As you could imagine, a meeting with all of the heads of the world was organized. All of our petty conflicts were put aside as we as a society agreed that all steps must be taken to retrieve our beloved star.
“We will not rest until he is returned to us.”
 That is what was agreed upon and what has caused us to send a crew into space. The crew ended up being a rag tag team that was gung-ho on getting him back. They went into space with cameras so we could watch every moment. It was like watching the OJ trial as no one would miss a moment of it. 

he crew ended up going to the alien’s planet and eventually found the one holding Matt Damon.
 He wasn't surprised upon their arrival. He knew they would rescue him since he is the one and only Matt Damon. They shot through any alien in the way to clear a path and lead him back to the space ship. It seemed odd how smoothly",user,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1198,text-insert,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.Their arrogance got the best of them. They saw him in Good Will Hunting and had since decided that they would take him from us. Upon his abduction, the President was called. As you could imagine, a meeting with all of the heads of the world was organized. All of our petty conflicts were put aside as we as a society agreed that all steps must be taken to retrieve our beloved star.
“We will not rest until he is returned to us.”
 That is what was agreed upon and what has caused us to send a crew into space. The crew ended up being a rag tag team that was gung-ho on getting him back. They went into space with cameras so we could watch every moment. It was like watching the OJ trial as no one would miss a moment of it. 

he crew ended up going to the alien’s planet and eventually found the one holding Matt Damon.
 He wasn't surprised upon their arrival. He knew they would rescue him since he is the one and only Matt Damon. They shot through any alien in the way to clear a path and lead him back to the space ship. It seemed odd how smoothly ",user,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1199,text-insert,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.Their arrogance got the best of them. They saw him in Good Will Hunting and had since decided that they would take him from us. Upon his abduction, the President was called. As you could imagine, a meeting with all of the heads of the world was organized. All of our petty conflicts were put aside as we as a society agreed that all steps must be taken to retrieve our beloved star.
“We will not rest until he is returned to us.”
 That is what was agreed upon and what has caused us to send a crew into space. The crew ended up being a rag tag team that was gung-ho on getting him back. They went into space with cameras so we could watch every moment. It was like watching the OJ trial as no one would miss a moment of it. 

he crew ended up going to the alien’s planet and eventually found the one holding Matt Damon.
 He wasn't surprised upon their arrival. He knew they would rescue him since he is the one and only Matt Damon. They shot through any alien in the way to clear a path and lead him back to the space ship. It seemed odd how smoothly i",user,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1200,text-insert,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.Their arrogance got the best of them. They saw him in Good Will Hunting and had since decided that they would take him from us. Upon his abduction, the President was called. As you could imagine, a meeting with all of the heads of the world was organized. All of our petty conflicts were put aside as we as a society agreed that all steps must be taken to retrieve our beloved star.
“We will not rest until he is returned to us.”
 That is what was agreed upon and what has caused us to send a crew into space. The crew ended up being a rag tag team that was gung-ho on getting him back. They went into space with cameras so we could watch every moment. It was like watching the OJ trial as no one would miss a moment of it. 

he crew ended up going to the alien’s planet and eventually found the one holding Matt Damon.
 He wasn't surprised upon their arrival. He knew they would rescue him since he is the one and only Matt Damon. They shot through any alien in the way to clear a path and lead him back to the space ship. It seemed odd how smoothly it",user,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1201,text-insert,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.Their arrogance got the best of them. They saw him in Good Will Hunting and had since decided that they would take him from us. Upon his abduction, the President was called. As you could imagine, a meeting with all of the heads of the world was organized. All of our petty conflicts were put aside as we as a society agreed that all steps must be taken to retrieve our beloved star.
“We will not rest until he is returned to us.”
 That is what was agreed upon and what has caused us to send a crew into space. The crew ended up being a rag tag team that was gung-ho on getting him back. They went into space with cameras so we could watch every moment. It was like watching the OJ trial as no one would miss a moment of it. 

he crew ended up going to the alien’s planet and eventually found the one holding Matt Damon.
 He wasn't surprised upon their arrival. He knew they would rescue him since he is the one and only Matt Damon. They shot through any alien in the way to clear a path and lead him back to the space ship. It seemed odd how smoothly it ",user,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1202,text-insert,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.Their arrogance got the best of them. They saw him in Good Will Hunting and had since decided that they would take him from us. Upon his abduction, the President was called. As you could imagine, a meeting with all of the heads of the world was organized. All of our petty conflicts were put aside as we as a society agreed that all steps must be taken to retrieve our beloved star.
“We will not rest until he is returned to us.”
 That is what was agreed upon and what has caused us to send a crew into space. The crew ended up being a rag tag team that was gung-ho on getting him back. They went into space with cameras so we could watch every moment. It was like watching the OJ trial as no one would miss a moment of it. 

he crew ended up going to the alien’s planet and eventually found the one holding Matt Damon.
 He wasn't surprised upon their arrival. He knew they would rescue him since he is the one and only Matt Damon. They shot through any alien in the way to clear a path and lead him back to the space ship. It seemed odd how smoothly it h",user,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1203,text-insert,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.Their arrogance got the best of them. They saw him in Good Will Hunting and had since decided that they would take him from us. Upon his abduction, the President was called. As you could imagine, a meeting with all of the heads of the world was organized. All of our petty conflicts were put aside as we as a society agreed that all steps must be taken to retrieve our beloved star.
“We will not rest until he is returned to us.”
 That is what was agreed upon and what has caused us to send a crew into space. The crew ended up being a rag tag team that was gung-ho on getting him back. They went into space with cameras so we could watch every moment. It was like watching the OJ trial as no one would miss a moment of it. 

he crew ended up going to the alien’s planet and eventually found the one holding Matt Damon.
 He wasn't surprised upon their arrival. He knew they would rescue him since he is the one and only Matt Damon. They shot through any alien in the way to clear a path and lead him back to the space ship. It seemed odd how smoothly it ha",user,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1204,text-insert,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.Their arrogance got the best of them. They saw him in Good Will Hunting and had since decided that they would take him from us. Upon his abduction, the President was called. As you could imagine, a meeting with all of the heads of the world was organized. All of our petty conflicts were put aside as we as a society agreed that all steps must be taken to retrieve our beloved star.
“We will not rest until he is returned to us.”
 That is what was agreed upon and what has caused us to send a crew into space. The crew ended up being a rag tag team that was gung-ho on getting him back. They went into space with cameras so we could watch every moment. It was like watching the OJ trial as no one would miss a moment of it. 

he crew ended up going to the alien’s planet and eventually found the one holding Matt Damon.
 He wasn't surprised upon their arrival. He knew they would rescue him since he is the one and only Matt Damon. They shot through any alien in the way to clear a path and lead him back to the space ship. It seemed odd how smoothly it had",user,0,1,1,0,0,0,0,0,0,0,0,0,1,0
