session_id,worker_id,genre,satisfaction,confidence,ownershipSurvey,ownershipMetadata,eventName,event_id,currentDoc,eventSource,sentIndex,sentSeq,compose,delete,relocate,reflect,seekSugg,acceptSugg,dismissSugg,reviseSugg,reviseUser,lowModification,highModification,highTemp,lowTemp
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-insert,99,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately 
A woman is dating a man who's a workaholic.
",user,6,5,0,0,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-delete,100,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately
A woman is dating a man who's a workaholic.
",user,6,5,0,1,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-insert,101,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately,
A woman is dating a man who's a workaholic.
",user,6,5,0,0,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-insert,102,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, 
A woman is dating a man who's a workaholic.
",user,6,5,0,0,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-insert,103,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, t
A woman is dating a man who's a workaholic.
",user,6,5,0,0,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-insert,104,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, th
A woman is dating a man who's a workaholic.
",user,6,5,0,0,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-delete,105,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, t
A woman is dating a man who's a workaholic.
",user,6,5,0,1,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-delete,106,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, 
A woman is dating a man who's a workaholic.
",user,6,5,0,1,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-insert,107,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, t
A woman is dating a man who's a workaholic.
",user,6,5,0,0,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-insert,108,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, th
A woman is dating a man who's a workaholic.
",user,6,5,0,0,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-insert,109,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, the
A woman is dating a man who's a workaholic.
",user,6,5,0,0,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-insert,110,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, the 
A woman is dating a man who's a workaholic.
",user,6,5,0,0,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-insert,111,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, the n
A woman is dating a man who's a workaholic.
",user,6,5,0,0,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-insert,112,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, the nw
A woman is dating a man who's a workaholic.
",user,6,5,0,0,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-insert,113,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, the nwe
A woman is dating a man who's a workaholic.
",user,6,5,0,0,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-delete,114,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, the nw
A woman is dating a man who's a workaholic.
",user,6,5,0,1,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-delete,115,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, the n
A woman is dating a man who's a workaholic.
",user,6,5,0,1,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-insert,116,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, the ne
A woman is dating a man who's a workaholic.
",user,6,5,0,0,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-insert,117,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, the new
A woman is dating a man who's a workaholic.
",user,6,5,0,0,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-insert,118,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, the new 
A woman is dating a man who's a workaholic.
",user,6,5,0,0,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-insert,119,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, the new b
A woman is dating a man who's a workaholic.
",user,6,5,0,0,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-insert,120,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, the new bo
A woman is dating a man who's a workaholic.
",user,6,5,0,0,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-insert,121,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, the new boy
A woman is dating a man who's a workaholic.
",user,6,5,0,0,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-insert,122,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, the new boyf
A woman is dating a man who's a workaholic.
",user,6,5,0,0,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-insert,123,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, the new boyfr
A woman is dating a man who's a workaholic.
",user,6,5,0,0,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-insert,124,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, the new boyfri
A woman is dating a man who's a workaholic.
",user,6,5,0,0,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-insert,125,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, the new boyfrie
A woman is dating a man who's a workaholic.
",user,6,5,0,0,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-insert,126,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, the new boyfrien
A woman is dating a man who's a workaholic.
",user,6,5,0,0,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-insert,127,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, the new boyfriend
A woman is dating a man who's a workaholic.
",user,6,5,0,0,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-insert,128,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, the new boyfriend 
A woman is dating a man who's a workaholic.
",user,6,5,0,0,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-insert,129,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, the new boyfriend i
A woman is dating a man who's a workaholic.
",user,6,5,0,0,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-insert,130,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, the new boyfriend is
A woman is dating a man who's a workaholic.
",user,6,5,0,0,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-insert,131,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, the new boyfriend is 
A woman is dating a man who's a workaholic.
",user,6,5,0,0,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-insert,132,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, the new boyfriend is a
A woman is dating a man who's a workaholic.
",user,6,5,0,0,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-insert,133,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, the new boyfriend is a 
A woman is dating a man who's a workaholic.
",user,6,5,0,0,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-delete,134,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, the new boyfriend is a 
workaholic.
",user,6,5,0,1,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-delete,135,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, the new boyfriend is a 
orkaholic.
",user,6,5,0,1,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-delete,136,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, the new boyfriend is a 
rkaholic.
",user,6,5,0,1,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-insert,137,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, the new boyfriend is a 
wrkaholic.
",user,6,5,0,0,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-delete,138,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, the new boyfriend is a wrkaholic.
",user,6,5,0,1,0,0,0,0,0,1,0,0,1,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,suggestion-get,139,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, the new boyfriend is a wrkaholic.
 ",user,6,5,0,0,0,0,1,0,0,0,0,0,0,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,suggestion-get,140,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, the new boyfriend is a wrkaholic.
 ",user,6,5,0,0,0,0,1,0,0,0,0,0,0,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-insert,141,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, the new boyfriend is a wrkaholic.
 A",user,7,6,1,0,0,0,0,0,0,0,0,0,0,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-insert,142,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, the new boyfriend is a wrkaholic.
 At",user,7,6,1,0,0,0,0,0,0,0,0,0,0,0,1
5d9be2dad6584ff4b2ab1c6f701f64cb,A1198W1SPF1R4,creative,High,Low,user,api,text-insert,143,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. 

 woman is in a long-term relationship with a man who refuses to marry her.
 She meets a man who's the exact opposite of her boyfriend, and she begins to have feelings for him. She eventually decides to break up with her boyfriend, but the new man is actually her boyfriend's second soul, who looks and acts differently than her boyfriend. Unfortunately, the new boyfriend is a wrkaholic.
 At f",user,7,6,1,0,0,0,0,0,0,0,0,0,0,0,1
