session_id,worker_id,genre,eventName,eventTimestamp,ownershipMetadata,eventSource,event_id,sentIndex,sentSeq,compose,delete,relocate,reflect,seekSugg,acceptSugg,dismissSugg,reopenSugg,reviseSugg,hoverSugg,reviseUser,cursorFwd,cursorBwd,cursorSelect,lowModification,highModification,highTemp,lowTemp
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-delete,08/25/2021 05:31:14:671000,user,user,558,17,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-delete,08/25/2021 05:31:15:162000,user,user,559,17,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-delete,08/25/2021 05:31:15:193000,user,user,560,17,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-delete,08/25/2021 05:31:15:222000,user,user,561,17,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-delete,08/25/2021 05:31:15:253000,user,user,562,17,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-delete,08/25/2021 05:31:15:284000,user,user,563,17,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-delete,08/25/2021 05:31:15:312000,user,user,564,17,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-delete,08/25/2021 05:31:15:342000,user,user,565,17,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-delete,08/25/2021 05:31:15:372000,user,user,566,17,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-delete,08/25/2021 05:31:15:401000,user,user,567,17,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-delete,08/25/2021 05:31:15:432000,user,user,568,17,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-delete,08/25/2021 05:31:15:461000,user,user,569,17,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-delete,08/25/2021 05:31:15:491000,user,user,570,17,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-delete,08/25/2021 05:31:15:551000,user,user,571,17,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-delete,08/25/2021 05:31:15:580000,user,user,572,17,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-delete,08/25/2021 05:31:15:814000,user,user,573,17,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-delete,08/25/2021 05:31:15:944000,user,user,574,17,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-delete,08/25/2021 05:31:16:089000,user,user,575,17,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:16:351000,user,user,576,17,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:16:521000,user,user,577,17,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:16:541000,user,user,578,17,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:16:627000,user,user,579,17,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:16:760000,user,user,580,17,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:16:838000,user,user,581,17,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:16:899000,user,user,582,17,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:17:019000,user,user,583,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:17:081000,user,user,584,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:17:158000,user,user,585,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:17:245000,user,user,586,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:17:375000,user,user,587,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:17:428000,user,user,588,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:17:498000,user,user,589,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:17:623000,user,user,590,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:17:675000,user,user,591,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:17:767000,user,user,592,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:18:203000,user,user,593,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:18:273000,user,user,594,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:18:428000,user,user,595,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:18:457000,user,user,596,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:18:629000,user,user,597,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:18:752000,user,user,598,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:18:814000,user,user,599,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:18:918000,user,user,600,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:18:993000,user,user,601,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:19:043000,user,user,602,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:19:183000,user,user,603,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:19:243000,user,user,604,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:19:386000,user,user,605,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:19:520000,user,user,606,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:19:591000,user,user,607,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:19:706000,user,user,608,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,cursor-backward,08/25/2021 05:31:20:434000,user,user,609,17,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:20:754000,user,user,610,17,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,cursor-forward,08/25/2021 05:31:21:104000,user,user,611,17,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:22:029000,user,user,612,17,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:22:370000,user,user,613,18,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:22:496000,user,user,614,18,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:22:568000,user,user,615,18,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:22:732000,user,user,616,18,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:22:875000,user,user,617,18,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:22:928000,user,user,618,18,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:23:272000,user,user,619,18,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,suggestion-get,08/25/2021 05:31:24:867000,user,user,620,18,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-delete,08/25/2021 05:31:34:602000,user,user,621,18,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:37:517000,user,user,622,19,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:37:871000,user,user,623,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:38:146000,user,user,624,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:38:339000,user,user,625,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:38:414000,user,user,626,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-delete,08/25/2021 05:31:38:796000,user,user,627,20,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-delete,08/25/2021 05:31:38:899000,user,user,628,20,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-delete,08/25/2021 05:31:39:022000,user,user,629,20,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:39:218000,user,user,630,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:39:295000,user,user,631,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:39:379000,user,user,632,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:39:546000,user,user,633,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:39:662000,user,user,634,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:39:722000,user,user,635,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:39:787000,user,user,636,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:39:886000,user,user,637,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:40:023000,user,user,638,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:40:225000,user,user,639,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:40:294000,user,user,640,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:40:425000,user,user,641,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:40:485000,user,user,642,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:40:724000,user,user,643,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:40:809000,user,user,644,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:40:886000,user,user,645,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:41:063000,user,user,646,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:41:146000,user,user,647,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:41:349000,user,user,648,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:41:445000,user,user,649,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:41:598000,user,user,650,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:41:750000,user,user,651,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:41:823000,user,user,652,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:41:934000,user,user,653,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:42:056000,user,user,654,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-delete,08/25/2021 05:31:42:681000,user,user,655,20,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-delete,08/25/2021 05:31:43:355000,user,user,656,20,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:43:567000,user,user,657,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:52:325000,user,user,658,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:52:402000,user,user,659,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:52:517000,user,user,660,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:52:655000,user,user,661,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:52:870000,user,user,662,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:53:024000,user,user,663,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:53:104000,user,user,664,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-delete,08/25/2021 05:31:53:579000,user,user,665,20,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-delete,08/25/2021 05:31:53:688000,user,user,666,20,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-delete,08/25/2021 05:31:53:817000,user,user,667,20,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-delete,08/25/2021 05:31:53:949000,user,user,668,20,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-delete,08/25/2021 05:31:54:216000,user,user,669,20,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-delete,08/25/2021 05:31:54:348000,user,user,670,20,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-delete,08/25/2021 05:31:54:474000,user,user,671,20,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:54:974000,user,user,672,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:55:096000,user,user,673,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:55:191000,user,user,674,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:55:284000,user,user,675,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:55:354000,user,user,676,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:55:420000,user,user,677,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:55:731000,user,user,678,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:55:918000,user,user,679,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:56:183000,user,user,680,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:56:340000,user,user,681,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:56:391000,user,user,682,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:56:436000,user,user,683,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:56:685000,user,user,684,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:56:841000,user,user,685,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:56:935000,user,user,686,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:56:993000,user,user,687,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:57:088000,user,user,688,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:57:157000,user,user,689,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-insert,08/25/2021 05:31:57:293000,user,user,690,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-delete,08/25/2021 05:31:57:993000,user,user,691,20,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-delete,08/25/2021 05:31:58:119000,user,user,692,20,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-delete,08/25/2021 05:31:58:263000,user,user,693,20,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25742b852b764843b15266008afdc15d,A6KOTWP7N7RLU,creative,text-delete,08/25/2021 05:31:58:379000,user,user,694,20,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
